id_cliente,nome,cidade,estado
2805,Gabriel Rocha,Rio de Janeiro,RJ
2806, Fernanda Ferreira ,Curitiba,PR
2807,Lucas Gomes,São Paulo,SP
2808,Beatriz Oliveira,Fortaleza,
2809,Diego Gomes,Fortaleza,CE
2810,Ana Rocha,Belo Horizonte,MG
2811,Gabriel Martins,Brasília,
2812,,Rio de Janeiro,RJ
2813,Gabriel Ribeiro,Recife,PE
2814,Maria Souza,Belo Horizonte,MG
2815,Thiago Costa,Salvador,BA
2816,Maria Ribeiro,Brasília,DF
2817,Maria Martins,Fortaleza,CE
2818,Juliana Souza,Belo Horizonte,
2819,Fernanda Carvalho,Rio de Janeiro,RJ
2820,Thiago Silva,São Paulo,SP
2821,Carlos Ribeiro,São Paulo,SP
2822,Renato Costa,Brasília,DF
2823,Gabriel Souza,Curitiba,PR
2824,Bruno Martins,Goiânia,GO
2825,Camila Pereira,Porto Alegre,RS
2826,,Brasília,DF
2827,Lucas Barbosa,Porto Alegre,RS
2828,Gabriel Souza,Recife,PE
2829,Pedro Oliveira,Rio de Janeiro,RJ
2830,Pedro Costa,Fortaleza,CE
2831,Bruno Gomes,Porto Alegre,RS
2832,Thiago Mendes,Rio de Janeiro,RJ
2833,Lucas Santos,Fortaleza,CE
2834,Diego Souza,Recife,PE
2835,Maria Gomes,Curitiba,
2836,Pedro Alves,Brasília,DF
2837,Ana Rocha,Goiânia,GO
2838,Diego Pereira,Belo Horizonte,MG
2839, João Lima ,Salvador,BA
2840,Mariana Ferreira,Recife,PE
2841,Gabriel Gomes,Curitiba,PR
2842,Fernanda Costa,Belo Horizonte,MG
2843,João Rocha,Rio de Janeiro,RJ
2844,Camila Costa,Curitiba,PR
2845,Carlos Santos,Brasília,DF
2846,,Curitiba,PR
2847,Maria Lima,Rio de Janeiro,RJ
2848,,São Paulo,SP
2849,Thiago Oliveira,Belo Horizonte,MG
2850, Larissa Santos ,São Paulo,SP
2851,Thiago Gomes,Porto Alegre,RS
2852,Fernanda Barbosa,Goiânia,GO
2853,Rafael Barbosa,Curitiba,PR
2854,Fernanda Lima,Porto Alegre,RS
2855,Gabriel Mendes,Curitiba,PR
2856,,Porto Alegre,RS
2857,Larissa Alves,Brasília,DF
2858,Lucas Gomes,Brasília,DF
2859,Rafael Rocha,Brasília,DF
2860,Gabriel Lima,Fortaleza,CE
2861,Lucas Pereira,Goiânia,GO
2862,Patricia Ferreira,Porto Alegre,RS
2863,Carlos Rocha,Porto Alegre,RS
2864,Amanda Martins,São Paulo,SP
2865,Mariana Gomes,Fortaleza,CE
2866,João Pereira,Brasília,DF
2867,Thiago Lima,Brasília,DF
2868,Ana Martins,Salvador,BA
2869,Ana Barbosa,Salvador,BA
2870,Diego Souza,Rio de Janeiro,RJ
2871,João Souza,Salvador,BA
2872,Juliana Pereira,Curitiba,PR
2873,Pedro Ferreira,Goiânia,GO
2874,Rafael Barbosa,Salvador,BA
2875,Carlos Costa,Curitiba,PR
2876,Amanda Martins,Curitiba,PR
2877,Bruno Alves,Rio de Janeiro,RJ
2878,Rafael Oliveira,São Paulo,SP
2879,Gabriel Barbosa,Curitiba,PR
2880,Juliana Rocha,Goiânia,GO
2881,João Barbosa,Goiânia,GO
2882,Pedro Ferreira,Rio de Janeiro,RJ
2883,Gabriel Lima,Rio de Janeiro,RJ
2884,Lucas Carvalho,Porto Alegre,RS
2885,Pedro Ferreira,Goiânia,GO
2886,Amanda Martins,Curitiba,PR
2887,Diego Mendes,Fortaleza,CE
2888,,Salvador,BA
2889, Fernanda Ribeiro ,Porto Alegre,RS
2890,Maria Mendes,Recife,PE
2891,Maria Lima,,go
2892,Camila Gomes,Belo Horizonte,MG
2893,Maria Mendes,Brasília,DF
2894,Patricia Martins,Salvador,BA
2895,Bruno Pereira,Recife,PE
2896,Rafael Santos,Salvador,BA
2897,João Lima,Rio de Janeiro,RJ
2898,Pedro Lima,Goiânia,GO
2899,Pedro Silva,São Paulo,SP
2900,Amanda Santos,Curitiba,PR
2901,Rafael Carvalho,Rio de Janeiro,RJ
2902, Ana Pereira ,Rio de Janeiro,RJ
2903,Pedro Silva,Brasília,DF
2904,Maria Santos,Brasília,DF
2905,Beatriz Pereira,Recife,PE
2906,Camila Souza,Recife,PE
2907,,Curitiba,PR
2908,Larissa Pereira,Rio de Janeiro,RJ
2909, Mariana Carvalho ,Belo Horizonte,MG
2910,Thiago Ribeiro,Goiânia,GO
2911,Lucas Martins,Porto Alegre,RS
2912,Diego Silva,Porto Alegre,RS
2913,Maria Santos,Recife,PE
2914,Amanda Martins,Rio de Janeiro,RJ
2915,Rafael Silva,Rio de Janeiro,RJ
2916,Juliana Santos,Goiânia,GO
2917,Rafael Ferreira,Recife,PE
2918,Beatriz Carvalho,Fortaleza,CE
2919,Thiago Costa,São Paulo,SP
2920,Rafael Carvalho,Brasília,DF
2921,Rafael Lima,Curitiba,PR
2922,João Lima,Salvador,BA
2923,Ana Gomes,,ba
2924,Mariana Lima,Goiânia,GO
2925,João Gomes,Recife,PE
2926,João Barbosa,Brasília,DF
2927,Larissa Mendes,Belo Horizonte,MG
2928,Beatriz Martins,Brasília,DF
2929,Maria Ferreira,Rio de Janeiro,Rj
2930,Beatriz Ribeiro,Curitiba,PR
2931,Lucas Martins,,pe
2932,Mariana Carvalho,Porto Alegre,RS
2933,Carlos Lima,Fortaleza,CE
2934,Ana Ferreira,Goiânia,GO
2935, Rafael Ferreira ,Brasília,DF
2936,Fernanda Carvalho,Recife,PE
2937,Thiago Carvalho,Belo Horizonte,MG
2938,Thiago Alves,Goiânia,GO
2939,Fernanda Barbosa,Goiânia,GO
2940,,Fortaleza,CE
2941,Ana Carvalho,Rio de Janeiro,RJ
2942,Bruno Santos,Recife,PE
2943,Bruno Lima,Salvador,BA
2944, Fernanda Alves ,São Paulo,SP
2945,Beatriz Lima,Porto Alegre,RS
2946,Renato Pereira,Belo Horizonte,MG
2947,Carlos Ribeiro,São Paulo,SP
2948,Diego Ribeiro,Belo Horizonte,MG
2949,João Ribeiro,Porto Alegre,RS
2950,João Martins,Rio de Janeiro,RJ
2951,Ana Rocha,Brasília,DF
2952,Renato Oliveira,Porto Alegre,RS
2953,Amanda Rocha,Porto Alegre,RS
2954,João Oliveira,São Paulo,SP
2955,Juliana Lima,Salvador,BA
2956,João Martins,Salvador,BA
2957,Maria Ribeiro,Salvador,BA
2958,Diego Souza,Curitiba,PR
2959,Ana Lima,Rio de Janeiro,RJ
2960,Fernanda Santos,Salvador,BA
2961,Patricia Carvalho,Rio de Janeiro,RJ
2962,Diego Martins,Brasília,DF
2963,Pedro Pereira,Recife,PE
2964,Bruno Alves,Belo Horizonte,Mg
2965,João Souza,Belo Horizonte,MG
2966, Fernanda Lima ,Curitiba,PR
2967,Gabriel Silva,Fortaleza,CE
2968,Patricia Santos,São Paulo,SP
2969, Fernanda Barbosa ,São Paulo,SP
2970,Juliana Costa,Brasília,DF
2971,Amanda Ribeiro,Porto Alegre,RS
2972,Mariana Pereira,Goiânia,GO
2973,Bruno Gomes,Rio de Janeiro,RJ
2974,Rafael Gomes,Belo Horizonte,MG
2975, Carlos Pereira ,Belo Horizonte,MG
2976,Camila Pereira,Goiânia,GO
2977,Maria Alves,Goiânia,GO
2978,Lucas Silva,,rs
2979,Renato Pereira,Recife,PE
2980,Renato Rocha,Brasília,DF
2981,Beatriz Barbosa,Fortaleza,CE
2982,Fernanda Santos,Goiânia,GO
2983,,São Paulo,SP
2984,Bruno Silva,Porto Alegre,RS
2985,Mariana Oliveira,São Paulo,SP
2986,Patricia Ferreira,Rio de Janeiro,RJ
2987,Camila Souza,Rio de Janeiro,RJ
2988,Lucas Oliveira,São Paulo,SP
2989,Mariana Silva,Rio de Janeiro,
2990,Thiago Mendes,,rs
2991,Pedro Lima,Belo Horizonte,Mg
2992,João Souza,Recife,PE
2993,Mariana Silva,Goiânia,GO
2994,Bruno Ribeiro,Recife,PE
2995,Bruno Pereira,Belo Horizonte,MG
2996,Maria Martins,Fortaleza,CE
2997,Fernanda Souza,Porto Alegre,RS
2998,Rafael Barbosa,Fortaleza,CE
2999,Juliana Lima,Salvador,BA
3000,Mariana Gomes,Salvador,BA
3001,Camila Lima,Recife,PE
3002,Patricia Santos,Goiânia,GO
3003,Juliana Rocha,Recife,PE
3004,Mariana Souza,Salvador,BA
3005,Ana Carvalho,Fortaleza,CE
3006,Thiago Lima,Belo Horizonte,MG
3007,Patricia Oliveira,Fortaleza,CE
3008,Thiago Silva,Porto Alegre,RS
3009,Mariana Alves,Salvador,BA
3010,Juliana Gomes,Fortaleza,CE
3011,Thiago Ferreira,Brasília,DF
3012,Fernanda Rocha,Curitiba,PR
3013,Lucas Silva,Fortaleza,CE
3014,Pedro Ribeiro,Belo Horizonte,MG
3015,Lucas Oliveira,,mg
3016, Carlos Pereira ,Curitiba,PR
3017,Pedro Mendes,Recife,PE
3018,Juliana Gomes,São Paulo,SP
3019,Gabriel Ferreira,Belo Horizonte,MG
3020,Beatriz Souza,Recife,PE
3021,Juliana Silva,Porto Alegre,RS
3022,Gabriel Oliveira,Brasília,DF
3023,Juliana Barbosa,São Paulo,SP
3024,Pedro Barbosa,Porto Alegre,RS
3025,Carlos Rocha,Brasília,DF
3026,Beatriz Souza,Salvador,BA
3027,Rafael Pereira,Goiânia,GO
3028,,Curitiba,PR
3029,João Rocha,Rio de Janeiro,RJ
3030,Thiago Gomes,Fortaleza,CE
3031, Thiago Oliveira ,Fortaleza,CE
3032,Camila Costa,São Paulo,SP
3033,Carlos Lima,Rio de Janeiro,RJ
3034,João Gomes,Curitiba,PR
3035, Mariana Alves ,Salvador,BA
3036,Beatriz Alves,Recife,PE
3037,Carlos Oliveira,Curitiba,PR
3038,Amanda Silva,Recife,PE
3039,Patricia Silva,Fortaleza,CE
3040,Larissa Oliveira,Brasília,DF
3041,Larissa Martins,Rio de Janeiro,Rj
3042,Juliana Barbosa,Brasília,DF
3043,Ana Oliveira,São Paulo,SP
3044,Lucas Rocha,Fortaleza,CE
3045,Pedro Costa,Goiânia,GO
3046,Fernanda Pereira,Curitiba,PR
3047,Gabriel Silva,Salvador,Ba
3048,Carlos Mendes,Goiânia,GO
3049,Ana Carvalho,Belo Horizonte,MG
3050,Lucas Barbosa,Recife,PE
3051,Gabriel Santos,Curitiba,PR
3052,Ana Santos,Recife,PE
3053,Thiago Costa,Belo Horizonte,MG
3054,Juliana Alves,Porto Alegre,RS
3055,Maria Carvalho,,df
3056,Juliana Gomes,Recife,PE
3057,Ana Barbosa,Goiânia,GO
3058,Patricia Costa,Belo Horizonte,MG
3059,Pedro Martins,Goiânia,go
3060, Pedro Lima ,São Paulo,SP
3061,Rafael Carvalho,Porto Alegre,RS
3062,Camila Barbosa,Fortaleza,CE
3063,Thiago Lima,Recife,PE
3064,Renato Santos,Porto Alegre,RS
3065,Camila Alves,Salvador,BA
3066,Fernanda Pereira,Salvador,BA
3067,Renato Martins,Porto Alegre,RS
3068,Lucas Lima,Porto Alegre,RS
3069,Larissa Carvalho,Belo Horizonte,MG
3070,Mariana Oliveira,Porto Alegre,RS
3071,Renato Costa,Recife,PE
3072,Bruno Rocha,Fortaleza,CE
3073,Pedro Mendes,Rio de Janeiro,RJ
3074,Gabriel Silva,Rio de Janeiro,RJ
3075,Beatriz Rocha,Fortaleza,CE
3076,Thiago Martins,Belo Horizonte,MG
3077,Beatriz Oliveira,Recife,PE
3078,Ana Costa,Rio de Janeiro,RJ
3079,Maria Souza,Rio de Janeiro,RJ
3080,Bruno Lima,Rio de Janeiro,RJ
3081,Lucas Souza,Goiânia,Go
3082,Amanda Mendes,Porto Alegre,RS
3083,Amanda Mendes,Fortaleza,CE
3084,João Carvalho,Belo Horizonte,MG
3085,Gabriel Pereira,Fortaleza,CE
3086,Pedro Mendes,Recife,PE
3087,Patricia Alves,Belo Horizonte,MG
3088,Mariana Alves,Porto Alegre,RS
3089,Camila Martins,Goiânia,GO
3090,Rafael Pereira,Belo Horizonte,MG
3091,Rafael Rocha,Curitiba,PR
3092,Amanda Gomes,São Paulo,SP
3093,Beatriz Martins,Fortaleza,CE
3094,,Fortaleza,CE
3095,Amanda Pereira,Salvador,BA
3096, Gabriel Costa ,Brasília,DF
3097,Gabriel Mendes,Belo Horizonte,MG
3098,Gabriel Barbosa,São Paulo,SP
3099,Pedro Rocha,São Paulo,SP
3100,Gabriel Silva,Recife,PE
